Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
6987951836,"Apr 15, 2022, 3:27:18 PM","Best 100 k ever✌️✌️!!!

Also, first 100k on my bergamont sweep",Ride,"No traffic, no sunlight, cool temperatures😀😀",24286,117.06,193.0,99,,,Road sweeper,activities/7436875173.fit.gz,,13.0,24286.0,17665.0,117058.6,18.546,6.627,974.0,958.0,571.6,856.2,42.6,0.0,,,162.0,72.0,,141.0,,184.0,2816.0,,24.0,99.0,,,,,,,,,,,0.0,,0.0,,1.0,,1650034816.0,1.0,29.2,29.2,13.1,0.37,1008.1,3.7,5.6,267.0,0.0,1649983744.0,1650028928.0,0.46,9402698.0,,0.0,,0.31,16093.0,0.0,280.4,,,,0.0,4.82,12225.3,,,,,,,,,,,,,,,,,,,,,media/4B781525-F01A-43D5-AECF-BD2489CF571D.jpg|media/F7998D7B-67C4-434D-897C-F0B920D9A374.jpg|media/95358E56-F471-4933-8511-3A643727ADB3.jpg
6980305660,"Apr 14, 2022, 12:48:43 PM",Evening Swim,Swim,,1737,500,167.0,6,,,,activities/7428582333.fit.gz,,,1737.0,715.0,500.0,5.0,0.699,0.0,,,,0.0,0.0,,,,29.0,,132.0,,,118.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.288,0.0,,,,,,,,,,,,,,,,,,,,,""
6980288172,"Apr 14, 2022, 12:40:09 PM",Evening Swim,Swim,,381,200,155.0,1,,,,activities/7428563582.fit.gz,,,381.0,270.0,200.0,1.564,0.741,0.0,,,,0.0,0.0,,,,31.0,,139.0,,,59.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.525,0.0,,,,,,,,,,,,,,,,,,,,,""
6956996390,"Apr 10, 2022, 12:49:18 AM",Morning Swim,Swim,,2145,400,158.0,7,,,,activities/7403318847.fit.gz,,,2145.0,429.0,400.0,5.588,0.932,0.0,,,,0.0,0.0,,,,28.0,,119.0,,,124.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.186,0.0,,,,,,,,,,,,,,,,,,,,,""
6953866041,"Apr 9, 2022, 12:11:42 PM",Evening Swim,Swim,,182,25,130.0,0,,,,activities/7399922275.fit.gz,,,182.0,53.0,25.0,0.465,0.472,0.0,,,,0.0,0.0,,,,28.0,,112.0,,,6.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.137,0.0,,,,,,,,,,,,,,,,,,,,,""
6953865620,"Apr 9, 2022, 11:49:29 AM",Evening Swim,Swim,,1313,500,153.0,9,,,,activities/7399921859.fit.gz,,,1313.0,720.0,500.0,1.352,0.694,0.0,,,,0.0,0.0,,,,30.0,,122.0,,,155.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.381,0.0,,,,,,,,,,,,,,,,,,,,,""
6952065208,"Apr 9, 2022, 2:03:44 AM",Morning Ride,Ride,"",5864,14.14,167.0,18,,,The raider,activities/7397983678.fit.gz,,13.0,5864.0,2744.0,14140.2,9.566,5.153,77.0,60.0,551.4,598.4,13.3,-0.1,,,123.0,68.0,,135.0,,169.0,448.0,,27.0,18.0,,,,,,,,,,,0.0,,0.0,,1.0,,1649469568.0,2.0,24.4,24.5,16.3,0.61,1011.1,2.0,3.4,288.0,0.0,1649465600.0,1649510400.0,0.26,10404546.0,,0.0,,0.34,16093.0,1.0,269.5,,,,0.0,2.411,6377.1,,,,,,,,,,,,,,,,,,,,,""
6951898989,"Apr 9, 2022, 1:16:26 AM",Morning Ride,Ride,"",2824,9.51,180.0,25,,,The raider,activities/7397803352.fit.gz,,13.0,2824.0,2287.0,9513.7,9.98,4.16,99.0,191.0,514.0,639.2,20.7,-0.8,,,150.0,61.0,,143.0,,121.0,399.0,,23.0,25.0,,,,,,,,,,,0.0,,0.0,,1.0,,1649465984.0,2.0,22.8,23.0,17.3,0.71,1010.4,1.9,2.6,206.0,0.0,1649465600.0,1649510400.0,0.26,10404546.0,,0.0,,0.33,16093.0,0.0,268.6,,,,0.0,3.369,8350.8,,,,,,,,,,,,,,,,,,,,,media/6696301B-5C4C-4C6F-9C2B-8AFB42A2ACDA.jpg|media/F3E288CD-4C79-43E8-B2DF-78740C930717.jpg
6951796737,"Apr 9, 2022, 12:48:54 AM",Morning Ride,Ride,"",1643,7.72,179.0,16,,,The raider,activities/7397693606.fit.gz,,13.0,1643.0,1582.0,7724.3,12.076,4.883,112.0,47.0,559.4,664.8,28.9,0.9,,,110.0,68.0,,140.0,,187.0,309.0,,25.0,16.0,,,,,,,,,,,0.0,,0.0,,1.0,,1649462400.0,2.0,22.9,23.2,18.4,0.76,1009.6,2.2,2.9,249.0,0.0,1649465600.0,1649510400.0,0.26,10404546.0,,0.0,,0.33,16093.0,0.0,267.8,,,,0.0,4.701,6118.5,,,,,,,,,,,,,,,,,,,,,""
6950328115,"Apr 8, 2022, 11:37:44 AM",Evening Swim,Swim,,487,500,168.0,8,,,,activities/7396115973.fit.gz,,,487.0,397.0,500.0,2.382,1.259,0.0,,,,0.0,0.0,,,,28.0,,147.0,,,173.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.027,0.0,,,,,,,,,,,,,,,,,,,,,""
6950327772,"Apr 8, 2022, 11:28:33 AM",Evening Swim,Swim,,519,175,156.0,3,,,,activities/7396115585.fit.gz,,,519.0,202.0,175.0,5.0,0.866,0.0,,,,0.0,0.0,,,,31.0,,119.0,,,59.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.337,0.0,,,,,,,,,,,,,,,,,,,,,""
6944865565,"Apr 7, 2022, 1:09:40 PM",Evening Swim,Swim,,1200,300,,,,,,,,,1200.0,1200.0,300.0,,0.25,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,""
6944808258,"Apr 7, 2022, 12:40:13 PM",Evening Swim,Swim,,563,400,153.0,8,,,,activities/7390160357.fit.gz,,,563.0,478.0,400.0,3.334,0.837,0.0,,,,0.0,0.0,,,,27.0,,139.0,,,108.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.71,0.0,,,,,,,,,,,,,,,,,,,,,""
6944807711,"Apr 7, 2022, 12:34:59 PM",Evening Swim,Swim,,220,100,147.0,1,,,,activities/7390159815.fit.gz,,,220.0,145.0,100.0,1.042,0.69,0.0,,,,0.0,0.0,,,,30.0,,133.0,,,27.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.455,0.0,,,,,,,,,,,,,,,,,,,,,""
6939908151,"Apr 6, 2022, 12:42:04 PM",Evening Swim,Swim,,727,250,168.0,8,,,,activities/7384877032.fit.gz,,,727.0,417.0,250.0,0.658,0.6,0.0,,,,0.0,0.0,,,,30.0,,133.0,,,60.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.344,0.0,,,,,,,,,,,,,,,,,,,,,""
6939921291,"Apr 6, 2022, 12:39:00 PM",Evening Swim,Swim,"",360,125,,,,,,,,,360.0,360.0,125.0,,0.347,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.347,0.0,,,,,,,,,,,,,,,,,,,,,""
6939907246,"Apr 6, 2022, 12:28:33 PM",Evening Swim,Swim,,489,175,153.0,3,,,,activities/7384876035.fit.gz,,,489.0,196.0,175.0,1.192,0.893,0.0,,,,0.0,0.0,,,,32.0,,128.0,,,44.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.358,0.0,,,,,,,,,,,,,,,,,,,,,""
6938909538,"Apr 6, 2022, 6:12:26 AM",Lunch Ride to D byk,Ride,"",8746,34.36,162.0,40,,,The raider,activities/7383791753.fit.gz,,13.0,8746.0,6627.0,34366.8,11.967,5.186,190.3,406.0,547.5,628.8,6.3,0.0,,,,,,132.0,,153.0,967.0,,,40.0,,,,,,,,,,,0.0,,0.0,,1.0,,1649224832.0,1.0,35.0,35.0,13.6,0.28,1014.6,3.1,6.0,19.0,0.0,1649206528.0,1649251200.0,0.17,10404546.0,,0.0,,0.31,16093.0,9.0,280.7,,,,0.0,3.929,21052.5,,,,,,,,,,,,,,,,,,,,,""
6933017926,"Apr 4, 2022, 11:23:37 PM",Morning Ride,Ride,"",9955,53.41,155.0,26,,,Road sweeper,activities/7377460124.fit.gz,,13.0,9955.0,8457.0,53415.3,12.326,6.316,272.0,301.0,559.4,619.6,5.9,-0.1,,,129.0,58.0,,115.0,,145.0,868.0,,23.0,26.0,,,,,,,,,,,0.0,,0.0,,1.0,,1649113216.0,2.0,22.9,23.5,20.1,0.84,1011.3,1.6,2.1,270.0,0.0,1649120256.0,1649164800.0,0.14,9402698.0,,0.0,,0.61,16093.0,0.0,270.9,,,,0.0,5.366,3135.1,,,,,,,,,,,,,,,,,,,,,""
6930291345,"Apr 4, 2022, 12:17:48 PM",Afternoon Ride,Ride,,1372,4.96,156.0,4,,,Road sweeper,activities/7374531635.fit.gz,,13.0,1372.0,1164.0,4968.8,7.712,4.269,58.3,79.0,559.4,601.0,7.9,0.8,,,,,,128.0,,125.0,185.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,1649073664.0,2.0,34.9,34.9,12.0,0.25,1008.1,4.9,5.7,287.0,0.1,1649033856.0,1649078400.0,0.11,9402698.0,,0.01,5.0,0.44,16093.0,1.0,265.3,,,,0.0,3.622,1967.7,,,,,,,,,,,,,,,,,,,,,""
6929648488,"Apr 4, 2022, 11:18:50 AM",Afternoon Ride,Ride,,711,3.79,141.0,2,,,Road sweeper,activities/7373835584.fit.gz,,13.0,711.0,692.0,3789.7,11.374,5.476,6.2,86.0,555.3,595.1,6.9,-1.1,,,,,,112.0,,90.0,85.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,1649069952.0,2.0,35.9,35.9,7.2,0.17,1007.5,3.1,3.2,283.0,0.2,1649033856.0,1649078400.0,0.11,9402698.0,,0.02,5.0,0.61,16093.0,3.0,265.5,,,,0.0,5.33,1918.7,,,,,,,,,,,,,,,,,,,,,""
6928518350,"Apr 3, 2022, 11:59:29 PM",Morning Ride,Ride,"",9482,52.05,184.0,66,,,The ultimate canyon,activities/7372596690.fit.gz,,13.0,9482.0,7915.0,52054.0,16.54,6.577,318.0,332.0,548.2,655.6,32.5,0.0,,,124.0,59.0,,137.0,,100.0,1243.0,,22.0,66.0,,,,,,,,,,,0.0,,0.0,,1.0,,1649026816.0,2.0,21.6,21.6,15.4,0.68,1009.4,1.9,2.5,269.0,0.0,1649033856.0,1649078400.0,0.11,10388125.0,,0.0,,0.43,16093.0,0.0,265.5,,,,0.0,5.49,25282.6,,,,,,,,,,,,,,,,,,,,,""
6904748133,"Mar 30, 2022, 12:27:21 AM",CC-Ganpati matha ,Ride,"",8489,37.65,195.0,48,,,The ultimate canyon,activities/7346749187.fit.gz,,13.0,8489.0,6127.0,37656.5,16.894,6.146,283.0,302.0,552.4,657.4,33.4,-0.1,,,204.0,59.0,,136.0,,97.0,956.0,,22.0,48.0,,,,,,,,,,,0.0,,0.0,,1.0,,1648598400.0,1.0,21.9,21.9,8.7,0.43,1009.4,1.6,2.0,270.0,0.0,1648602112.0,1648646400.0,0.94,10388125.0,,0.0,,0.11,16093.0,0.0,274.4,,,,0.0,4.436,13613.5,,,,,,,,,,,,,,,,,,,,,media/0EF94E08-79A5-4CF5-869F-9194770EE044.jpg|media/32513A87-3D2D-467D-91F2-C2B8C8E7E71D.jpg|media/EE19FA0A-7DDD-4B0B-AD7D-97AA6B976D33.jpg
6899564868,"Mar 28, 2022, 11:08:33 PM","Morning Ride kamshet. Super slow, super sore ",Ride,"",19876,101.55,172.0,85,,,The ultimate canyon,activities/7341149584.fit.gz,,13.0,19876.0,14939.0,101548.7,15.271,6.798,603.0,606.0,563.2,657.8,23.4,0.0,,,235.0,62.0,,133.0,,108.0,2026.0,,24.0,85.0,,,,,,3.0,,,,,0.0,124.0,0.0,,1.0,,1648508416.0,1.0,22.3,22.3,16.3,0.69,1009.4,1.8,2.2,277.0,0.0,1648515840.0,1648560000.0,0.91,10388125.0,,0.0,,0.03,16093.0,0.0,276.3,,,,0.0,5.109,11441.3,,,,,,,,,,,,,,,,,,,,,media/8E891D67-79EC-4C3F-9AD9-0EE179415054.jpg|media/7B4DDBC6-DAF2-4A31-9C94-99CC982CC51A.jpg|media/9DAEFB2E-823C-4973-84D8-BEE9F1BC4AAE.jpg
6867497836,"Mar 23, 2022, 12:15:39 AM",Crash’d ride,Ride,"",2850,8.33,159.0,5,,,The ultimate canyon,activities/7306270057.fit.gz,,13.0,2850.0,1701.0,8332.8,10.656,4.899,48.0,47.0,555.6,611.0,12.4,-0.2,,,83.0,53.0,,117.0,,61.0,204.0,,23.0,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,1647993600.0,2.0,21.9,21.9,8.3,0.42,1007.9,0.9,1.4,304.0,0.0,1647997696.0,1648041472.0,0.69,10388125.0,,0.0,,0.51,16093.0,0.0,267.6,,,,0.0,2.924,4014.9,,,,,,,,,,,,,,,,,,,,,""
6845908552,"Mar 19, 2022, 12:18:23 AM",Morning Ride,Ride,,13775,48.72,171.0,23,,,Road sweeper,activities/7282909335.fit.gz,,13.0,13775.0,8176.0,48719.2,15.96,5.959,272.0,271.0,549.4,612.6,17.9,0.0,,,108.0,57.0,,118.0,,141.0,909.0,,23.0,23.0,,,,,,,,,,,,,0.0,,1.0,,1647648000.0,2.0,22.1,22.1,13.3,0.57,1006.5,2.2,2.3,237.0,0.0,1647652224.0,1647695872.0,0.55,9402698.0,,0.0,,0.64,16093.0,0.0,265.3,,,,0.0,3.537,8755.2,,,,,,,,,,,,,,,,,,,,,""
6831258820,"Mar 16, 2022, 4:02:35 AM",Morning Ride,Ride,,1264,5.38,171.0,7,,,Road sweeper,activities/7267162467.fit.gz,,13.0,1264.0,1098.0,5386.2,6.962,4.905,45.0,13.0,573.8,615.6,12.6,0.7,,,87.0,51.0,,133.0,,135.0,195.0,,29.0,7.0,,,,,,,,,,,,,0.0,,1.0,,1647403264.0,2.0,29.7,29.7,4.3,0.2,1011.6,1.7,2.6,64.0,0.0,1647393152.0,1647436544.0,0.44,9402698.0,,0.0,,0.33,16093.0,4.0,260.8,,,,0.0,4.261,825.8,,,,,,,,,,,,,,,,,,,,,""
6831229822,"Mar 16, 2022, 12:15:07 AM",Morning Ride,Ride,"",10008,52.24,186.0,42,,,The ultimate canyon,activities/7267129966.fit.gz,,13.0,10008.0,7334.0,52248.2,15.332,7.124,279.0,322.0,543.6,642.2,17.8,-0.1,,,142.0,63.0,,128.0,,115.0,1008.0,,20.0,42.0,,,,,,,,,,,0.0,,0.0,,1.0,,1647388800.0,1.0,20.0,20.0,5.9,0.4,1008.8,1.3,1.6,265.0,0.0,1647393280.0,1647436544.0,0.44,10388125.0,,0.0,,0.21,16093.0,0.0,258.9,,,,0.0,5.221,8279.9,,,,,,,,,,,,,,,,,,,,,""
6827295897,"Mar 15, 2022, 11:48:09 AM",Afternoon Ride,Ride,,1288,3.72,150.0,3,,,Road sweeper,activities/7262940164.fit.gz,,13.0,1288.0,991.0,3725.6,7.43,3.759,42.8,39.0,559.8,600.9,8.4,1.1,,,,,,117.0,,118.0,135.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,1647341952.0,1.0,36.3,36.3,-3.3,0.08,1007.0,2.6,4.5,56.0,0.0,1647306880.0,1647350144.0,0.41,9402698.0,,0.0,,0.09,16093.0,3.0,258.0,,,,0.0,2.893,1876.5,,,,,,,,,,,,,,,,,,,,,""
6826836831,"Mar 15, 2022, 10:20:04 AM",Afternoon Ride,Ride,,875,4.07,135.0,2,,,Road sweeper,activities/7262445401.fit.gz,,13.0,875.0,752.0,4073.5,11.594,5.417,6.2,94.0,557.5,600.8,6.0,-1.1,,,,,,114.0,,92.0,100.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,1647338368.0,1.0,36.6,36.6,-3.8,0.08,1007.5,2.6,4.5,52.0,0.0,1647306880.0,1647350144.0,0.41,9402698.0,,0.0,,0.11,16093.0,6.0,257.7,,,,0.0,4.655,2088.0,,,,,,,,,,,,,,,,,,,,,""
6815503378,"Mar 13, 2022, 3:15:49 AM",Morning Ride,Ride,,12517,11.54,177.0,13,,,Road sweeper,activities/7250191410.fit.gz,,13.0,12517.0,1918.0,11539.9,12.658,6.017,83.0,81.0,555.0,625.0,35.4,-0.2,,,102.0,56.0,,134.0,,155.0,334.0,,30.0,13.0,,,,,,,,,,,,,0.0,,1.0,,1647140352.0,2.0,25.5,25.5,5.1,0.27,1012.7,2.0,6.5,76.0,0.0,1647134208.0,1647177344.0,0.35,9402698.0,,0.0,,0.33,16093.0,2.0,265.3,,,,0.0,0.922,1838.0,,,,,,,,,,,,,,,,,,,,,""
6810039940,"Mar 12, 2022, 12:46:32 AM",Morning Ride,Ride,"",11676,46.30,186.0,80,,,The ultimate canyon,activities/7244274356.fit.gz,,13.0,11676.0,6337.0,46308.7,16.609,7.308,256.0,257.0,542.0,607.6,45.8,0.0,,,112.0,63.0,,145.0,,121.0,1167.0,,20.0,80.0,,,,,,,,,,,0.0,,0.0,,1.0,,1647043200.0,1.0,19.1,19.1,11.4,0.61,1010.1,1.0,1.5,182.0,0.0,1647047808.0,1647090944.0,0.32,10388125.0,,0.0,,0.08,16093.0,0.0,273.4,,,,0.0,3.966,4901.6,,,,,,,,,,,,,,,,,,,,,""
6801805187,"Mar 10, 2022, 11:31:51 AM",Afternoon Ride,Ride,,1076,4.67,155.0,4,,,Road sweeper,activities/7235412738.fit.gz,,13.0,1076.0,1076.0,4669.3,7.118,4.34,50.3,86.0,557.5,601.0,24.7,0.9,,,,,,129.0,,129.0,184.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,1646909952.0,2.0,32.2,32.2,9.9,0.25,1008.2,4.1,4.1,94.0,0.2,1646875136.0,1646918016.0,0.26,9402698.0,,0.04,5.0,0.5,16093.0,2.0,272.2,,,,0.0,4.34,1850.2,,,,,,,,,,,,,,,,,,,,,""
6801560557,"Mar 10, 2022, 10:37:13 AM",Afternoon Ride,Ride,,877,3.70,136.0,1,,,Road sweeper,activities/7235148928.fit.gz,,13.0,877.0,674.0,3702.2,11.368,5.493,6.1,182.0,558.5,594.0,5.5,-1.0,,,,,,106.0,,99.0,74.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,1646906368.0,2.0,32.1,32.1,8.9,0.24,1008.6,3.9,3.9,82.0,0.1,1646875136.0,1646918016.0,0.26,9402698.0,,0.03,5.0,0.52,16093.0,5.0,271.4,,,,0.0,4.221,1729.8,,,,,,,,,,,,,,,,,,,,,""
6791498452,"Mar 8, 2022, 11:44:11 AM",Afternoon Ride,Ride,,1411,4.08,156.0,4,,,Road sweeper,activities/7224310433.fit.gz,,13.0,1411.0,954.0,4083.1,7.674,4.28,50.5,103.0,557.0,605.2,48.4,1.1,,,,,,127.0,,134.0,158.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,1646737152.0,2.0,32.2,32.2,11.7,0.29,1008.2,3.0,4.6,264.0,0.0,1646702336.0,1646745216.0,0.2,9402698.0,,0.0,,0.59,16093.0,2.0,264.6,,,,0.0,2.894,1254.0,,,,,,,,,,,,,,,,,,,,,""
6791074934,"Mar 8, 2022, 10:16:23 AM",Afternoon Ride,Ride,"",832,3.83,138.0,2,,,Road sweeper,activities/7223857451.fit.gz,,7.0,832.0,737.0,3831.9,11.399,5.199,10.1,75.0,558.0,591.1,5.0,-0.9,,,,,,116.0,,94.0,100.0,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,1646733568.0,2.0,32.8,32.8,10.5,0.25,1008.7,2.6,3.2,123.0,0.0,1646702336.0,1646745216.0,0.2,9402698.0,,0.0,,0.54,16093.0,5.0,264.3,,,,0.0,4.606,2348.6,,,,,,,,,,,,,,,,,,,,,""
6785997966,"Mar 7, 2022, 8:10:51 AM",Afternoon Ride,Ride,"",2202,9.01,154.0,8,,,Road sweeper,activities/7218391484.fit.gz,,7.0,2202.0,1919.0,9017.5,9.293,4.699,62.9,113.0,556.5,603.9,9.3,0.2,,,,,,129.0,,118.0,300.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,1646640000.0,1.0,32.4,32.4,9.8,0.25,1010.7,2.4,2.9,143.0,0.0,1646616064.0,1646658816.0,0.16,9402698.0,,0.0,,0.27,16093.0,10.0,261.8,,,,0.0,4.095,3704.9,,,,,,,,,,,,,,,,,,,,,""
6785281341,"Mar 7, 2022, 1:15:57 AM",Morning Ride,Ride,"",1138,8.13,178.0,18,,,Road sweeper,activities/7217601480.fit.gz,,7.0,1138.0,1138.0,8136.9,10.599,7.15,36.5,77.0,557.8,599.9,10.6,-0.2,,,,,,151.0,,177.0,266.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,,1646614784.0,2.0,23.3,23.3,7.4,0.36,1011.0,1.0,1.6,322.0,0.0,1646616064.0,1646658816.0,0.16,9402698.0,,0.0,,0.76,16093.0,0.0,263.5,,,,0.0,7.15,4138.8,,,,,,,,,,,,,,,,,,,,,""
6779824521,"Mar 6, 2022, 4:00:41 AM",Morning Ride,Ride,,6337,30.16,177.0,22,,,The ultimate canyon,activities/7211683839.fit.gz,,7.0,6337.0,5287.0,30168.0,13.06,5.706,182.0,171.0,560.0,620.2,21.8,-0.1,,,127.0,49.0,,123.0,,81.0,657.0,,30.0,22.0,,,,,,,,,,,,,0.0,,1.0,,1646539264.0,2.0,25.9,25.9,10.6,0.38,1013.7,2.5,6.0,111.0,0.0,1646529664.0,1646572416.0,0.13,10388125.0,,0.0,,0.34,16093.0,4.0,259.2,,,,0.0,4.761,11046.5,,,,,,,,,,,,,,,,,,,,,""
6774074659,"Mar 5, 2022, 12:02:29 AM",Morning Ride,Ride,,8715,52.06,173.0,51,,,The ultimate canyon,activities/7205456709.fit.gz,,7.0,8715.0,7251.0,52065.0,13.166,7.18,277.0,287.0,556.0,610.4,15.0,0.0,,,166.0,64.0,,135.0,,114.0,1101.0,,19.0,51.0,,,,,,,,,,,,,0.0,,1.0,,1646438400.0,1.0,20.4,20.4,5.8,0.39,1011.8,1.0,1.7,74.0,0.0,1646443264.0,1646486016.0,0.1,10388125.0,,0.0,,0.12,16093.0,0.0,259.8,,,,0.0,5.974,5567.2,,,,,,,,,,,,,,,,,,,,,""
6770385180,"Mar 4, 2022, 8:24:49 AM",Afternoon Ride,Ride,,3221,13.13,166.0,17,,,Road sweeper,activities/7201480942.fit.gz,,7.0,3221.0,2724.0,13136.1,11.357,4.822,82.6,175.0,553.9,600.9,13.2,0.1,,,,,,137.0,,122.0,483.0,,,17.0,,,,,,,,,,,0.0,,0.0,,1.0,,1646380800.0,1.0,33.0,33.0,2.3,0.14,1012.3,2.8,2.8,60.0,0.0,1646356992.0,1646399616.0,0.07,9402698.0,,0.0,,0.09,16093.0,11.0,256.0,,,,0.0,4.078,4051.1,,,,,,,,,,,,,,,,,,,,,""
6769620670,"Mar 4, 2022, 1:56:07 AM",Morning Ride,Ride,"",1532,8.77,156.0,10,,,Road sweeper,activities/7200649241.fit.gz,,7.0,1532.0,1532.0,8771.6,9.084,5.726,39.3,124.0,554.5,597.3,8.7,-0.1,,,,,,135.0,,127.0,287.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,1646355584.0,2.0,21.1,21.1,4.8,0.34,1012.6,1.0,1.7,109.0,0.0,1646356992.0,1646399616.0,0.07,9402698.0,,0.0,,0.45,16093.0,0.0,255.3,,,,0.0,5.726,6738.5,,,,,,,,,,,,,,,,,,,,,""
6766680660,"Mar 3, 2022, 11:35:14 AM",Afternoon Ride,Ride,"",1116,4.09,161.0,4,,,Road sweeper,activities/7197505050.fit.gz,,7.0,1116.0,953.0,4097.5,6.896,4.3,43.4,69.0,560.0,601.0,7.3,1.0,,,,,,130.0,,126.0,166.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,1646305152.0,2.0,32.5,32.5,3.1,0.16,1010.1,2.6,2.7,64.0,0.0,1646270592.0,1646313216.0,0.03,9402698.0,,0.0,,0.84,16093.0,2.0,251.3,,,,0.0,3.672,1708.0,,,,,,,,,,,,,,,,,,,,,""
6766680074,"Mar 3, 2022, 10:23:33 AM",Afternoon Ride,Ride,"",644,4.00,161.0,3,,,Road sweeper,activities/7197504438.fit.gz,,7.0,644.0,644.0,4000.7,12.08,6.212,10.1,39.0,558.5,597.6,9.9,-1.0,,,,,,135.0,,115.0,125.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,1646301568.0,2.0,32.8,32.8,2.9,0.15,1010.5,2.6,2.6,66.0,0.0,1646270592.0,1646313088.0,0.03,9402698.0,,0.0,,0.84,16093.0,4.0,251.3,,,,0.0,6.212,2835.0,,,,,,,,,,,,,,,,,,,,,""
6760214400,"Mar 2, 2022, 7:41:22 AM",Afternoon Ride,Ride,"",3179,13.22,163.0,12,,,Road sweeper,activities/7190558806.fit.gz,,7.0,3179.0,2856.0,13228.0,9.463,4.632,74.2,192.0,553.9,600.9,7.6,0.1,,,,,,125.0,,103.0,417.0,,,12.0,,,,,,,,,,,0.0,,0.0,,1.0,,1646204416.0,1.0,31.6,31.6,5.2,0.19,1013.7,2.8,2.8,81.0,0.0,1646184192.0,1646226688.0,1.0,9402698.0,,0.0,,0.28,16093.0,10.0,253.3,,,,0.0,4.161,4313.3,,,,,,,,,,,,,,,,,,,,,""
